song title,artist/band name,year,lyrics url,lyrics
Down The Line,Jerry Lee Lewis,1964,https://www.azlyrics.com/lyrics/jerryleelewis/downtheline.html,"Well, you can't be my lovin' baby 
You ain't got the style 
I'm a-gonna get some real gone love 
That'll drive a cool cat wild 
I wanna move, move on down the line 
Gonna get me a gal, then I go out on the town 
Well, I wanna move on down the line 
I'm gonna get me a gal, make some time 
She can't be square, she can't be slow 
And when she starts a-struttin' she's gotta go 
I'm gonna move, move on down the line 
Well, I'm in love, have been all the time 
Yeah, I'm gonna show you ain't so hot 
I'm gonna get what you ain't got 
She'll be sweet, won't do me wrong 
She'll be cool and twice as gone 
We're gonna roll on, roll on down the line 
I'm gonna get some love, lovin' that's truly fine 
Well, I wanna move on down the line 
I'm gonna get some lovin, truly fine 
A love that'll be twice as gone 
And when she starts a-struttin' she's gotta go 
I wanna move on, move on down the line 
Well, I'm gonna do right, do right all the time 
I'm gonna do right, do right all the time"
I Smiled Yesterday,Dionne Warwick,1964,https://www.azlyrics.com/lyrics/dionnewarwick/ismiledyesterday.html,"Though I smiled yesterday
You know I'm not gonna smile anymore today 
(Since you went away from me)
How I miss you
(Since you went away from me)
I long to kiss you
Until you are back with me
I'm never gonna smile anymore, oh no
Though I laughed yesterday
You know I'm not gonna laugh anymore today
(Every moment we're apart)
I get so lonely
(Every moment we’re apart)
I love you only
Until you are back with me
I'm never gonna smile anymore, oh no
And baby, every day without you 
Is a day that's gonna turn out wrong
I need, need your love so badly
So won't you, won't you, won't you
Won't you let me smile again
Like I smiled yesterday
I don't wanna cry anymore like I cried today
(Baby hurry back to me)
I need your lovin'
(Baby hurry back to me)
Your tender lovin'
Until you are back with me
I'm never gonna smile anymore, oh no
And baby, every day without you 
Is a day that's gonna turn out wrong
I need, need your love so badly
So won't you, won't you, won't you
Won't you let me smile again
Like I smiled yesterday
I don't wanna cry anymore like I cried today
(Baby hurry back to me)
I need your lovin'
(Baby hurry back to me)
Your tender lovin'
Until you are back with me
I'm never gonna smile anymore, oh no"
More To Love Than This,Connie Smith,1965,https://www.azlyrics.com/lyrics/conniesmith/moretolovethanthis.html,"You're home with me one hour of the day
You're in my arms one hour of the night
In the morning in the evening one little kiss
Seems to me there ought to be more to love than this
Your coffee cup tells the story much too much
Half a cup left yet it's warmer than your touch
You read the papers wave goodbye throw me a kiss
Seems to me there ought to be more to love than this
Seems to me there ought to be the sound of little feet on the floor
Instead of mine they hardly know where to goin' anymore
If love has meaning then I wonder oh just where it is
Seems to me there ought to be more to love than this"
Dream Lover,Lulu,1965,https://www.azlyrics.com/lyrics/lulu/dreamlover.html,"Dream lover, where are you
With a love oh so true
Every night, I hope and pray
A dream lover will come my way
A boy to hold in my arms
To know the magic of his charms
Because I want, I said, a boy
Just to call my own
I want a dream lover
So I don't have to dream alone
Dream lover, where are you
With a love oh so true
And a hand that I can hold
To feel near as I grow old?
Because I want, I said, a boy
Just to call my own
I want a dream lover
So I don't have to dream alone
Someday, I don't know how
I hope you'll hear my appeal
Some way, I don't know how
He'll bring his love to me
Oh, dream lover, until then
I'll go to sleep and dream again
That's the only thing to do
'Til all my lover dreams come true
Because I want, I said,  a boy
Just to call my own
I want a dream lover
So I don't have to dream alone
Aww, dream lover, until then
I'll go to sleep and dream again
That's the only thing that I can to do
'Til all my lover dreams come true
Because I want, I said, a boy
Just to call my own
I want a dream lover
So I don't have to dream alone
I want a dream lover
So I don't have to dream alone
I said, I want a dream lover
So I don't have to dream alone
(Yeah yeah yeah yeah) Yeah yeah yeah yeah
(Yeah yeah yeah yeah) Yeah yeah yeah yeah
(Yeah yeah yeah yeah) Yeah yeah yeah yeah
..."
Country Girl,Roger Miller,1965,https://www.azlyrics.com/lyrics/rogermiller/countrygirl.html,"I met you my country girl you didn't have a thing 
I fell in love I dressed you up, then I bought the ring 
I was teaching you to love, you were leaning fine 
Then one day you learned too much and it poisoned your sweet mind 
Now you've gone and left me you're with somebody new 
But I wonder if you told him I bought the clothes on you 
When you two are dancin' and you whisper soft and sweet 
I wonder if you'll tell him I bought the shoes on your feet 
Now you've gone and left me you're with somebody new 
But I wonder if you told him I bought the clothes on you 
When you two are dancin' and you whisper soft and sweet 
I wonder if you'll tell him I bought the shoes on your feet"
Keep A-Knockin',"Rivers, Johnny",1965,https://www.azlyrics.com/lyrics/johnnyrivers/keepaknockin.html,"You keep a-knockin, but you can't come in
You keep a-knockin, but you can't come in
You keep a-knockin, but you can't come in
Come back tomorrow night and try it again
You say you love me, but you can't come in
You say you love me, but you can't come in
You say you love me, but you can't come in
Come back tomorrow night and try it again
You say you love me, but you can't come in
You say you love me, but you can't come in
You say you love me, but you can't come in
Come back tomorrow night and try it again
You keep a-knockin, but you can't come in
You keep a-knockin, but you can't come in
You keep a-knockin, but you can't come in
Come back tomorrow night and try it again
[Spoken:]
""Now on this next bit here I want everyone to sing along with me. It's very easy.
All the boys gotta sing 'You keep a-knockinand all the girls gotta sing
'But you can't come in'. You got that? Let's try it"".
You keep a-knockin, but you can't come in
You keep a-knockin, but you can't come in
You keep a-knockin, but you can't come in
Come back tomorrow night and try it again"
Eyes Of Death,Hank Williams Jr.,1965,https://www.azlyrics.com/lyrics/hankwilliamsjr/eyesofdeath.html,"They sent me to this prison for a crime I did outside
I killed a man and didn't hang but I might as well have died
For every minute that I live I know that death may call
You see his brother's here with me right inside these walls
And I don't even know his face but I'm sure that he knows mine
The eyes of death are watchin' me just bidin' his time (oh Lord he takes his time)
Each night they slam my lonely cell and turn the lights down low
And I can't close my eyes to sleep because somewhere I know
He's planning how he'll drive the knife into my poundin' heart
And Lord this just not knowing when will tear a man apart
He's just a number not a name and you'll get me from behind
The eyes of death are watchin' me just bidin' his time (oh Lord he takes his time)
Sometimes I think I'll try to walk and face the deadly guns
I'd either die or I'd be free to leave this place and run
This man he swore to make me pay but he'd rather see me cry
So he'll just play around with me while I wait to die
No prison ever held the man with a sentence just like mine
The eyes of death are watchin' me just bidin' his time (oh Lord he takes his time)
He's bidin' his time (oh Lord he takes his time) he's just bidin' his time"
Bring It On Home,"Righteous Brothers, The",1966,https://www.azlyrics.com/lyrics/righteousbrothers/bringitonhome.html,"If you ever change your mind
About leaving, leaving me behind
Oh-oh, bring it to me
Bring your sweet loving
Bring it on home to me
I know I laughed when you left
But now I know I only hurt myself
Oh-oh, bring it to me
Bring your sweet loving
Bring it on home to me
I'll give you jewellery and money, too
That ain't all, that ain't all I'll do for you
Oh, if you bring it to me
Bring your sweet loving
Bring it on home to me
You know I'll always be your slave
'Til I'm buried, buried in my grave
Oh honey, bring it to me
Bring your sweet loving
Bring it on home to me
One more thing
I tried to treat you right
But you stayed out, stayed out at night
But I forgive you, bring it to me
Bring your sweet loving
Bring it on home to me"
As Long As He Needs Me,"Warwick, Dionne",1966,https://www.azlyrics.com/lyrics/dionnewarwick/aslongasheneedsme.html,"As long as he needs me 
Oh, yes, he does need me 
In spite of what you see 
I'm sure that he needs me 
Who else would love him still 
When they've been used so ill? 
He knows I always will 
As long as he needs me 
I miss him so much when he is gone 
But when he's near me 
I don't let on 
The way I feel inside 
The love I have to hide 
The hell! I've got my pride 
As long as he needs me 
He doesn't say the things he should 
He acts the way he thinks he should 
But all the same 
I'll play this game 
His way ... 
As long as he needs me 
I know where I must be 
I'll cling on steadfastly 
As long as he needs me 
As long as life is long 
I'll love him right or wrong 
And somehow I'll be strong 
As long as he needs me 
If you are lonely 
Then you will know
When someone needs you 
You love them so 
I won't betray his trust 
Though people say I must
I've got to stay true, just 
As long as he needs me"
The Nazz Are Blue,"Yardbirds, The",1966,https://www.azlyrics.com/lyrics/yardbirds/thenazzareblue.html,"I'm searching for my baby
Well I think I'm gonna cry
I'm searching for my baby
I think I'm gonna cry, yeah
I can't find that woman
No matter how hard I try
Well I've got myself a car
And the thing is painted blue
Well I've got myself a car
And that thing is painted blue
But no matter what's done to me baby
I guess I'll always be blue
I got a hundred and fifty things
Now all I gotta find is you
I got a hundred and fifty things
Now all I gotta find is you
And if the Nazz don't help me baby
You better forget about me too"
